,Year,Month,Day,Hour,Minute,Temperature,DHI,DNI,GHI,Wind Speed
2008-06-15 04:30:00-07:00,2008,6,15,4,30,16,0,0,0,3.1
2008-06-15 05:30:00-07:00,2008,6,15,5,30,19,38,513,117,4.2
2008-06-15 06:30:00-07:00,2008,6,15,6,30,23,60,750,317,4.5
2008-06-15 07:30:00-07:00,2008,6,15,7,30,28,73,861,525,4.1
2008-06-15 08:30:00-07:00,2008,6,15,8,30,30,83,922,716,3.5
2008-06-15 09:30:00-07:00,2008,6,15,9,30,32,90,958,875,2.8
2008-06-15 10:30:00-07:00,2008,6,15,10,30,33,95,977,986,2.4
2008-06-15 11:30:00-07:00,2008,6,15,11,30,34,106,971,1039,2.5
2008-06-15 12:30:00-07:00,2008,6,15,12,30,35,110,962,1034,3.2
2008-06-15 13:30:00-07:00,2008,6,15,13,30,35,114,939,970,4
2008-06-15 14:30:00-07:00,2008,6,15,14,30,35,113,906,853,4.8
2008-06-15 15:30:00-07:00,2008,6,15,15,30,34,104,861,692,5.3
2008-06-15 16:30:00-07:00,2008,6,15,16,30,33,143,602,455,5.6
2008-06-15 17:30:00-07:00,2008,6,15,17,30,30,110,441,259,5
2008-06-15 18:30:00-07:00,2008,6,15,18,30,27,46,383,103,3.7
2008-06-15 19:30:00-07:00,2008,6,15,19,30,25,0,0,0,3.1
2008-06-15 20:30:00-07:00,2008,6,15,20,30,23,0,0,0,2.9
2008-06-15 21:30:00-07:00,2008,6,15,21,30,21,0,0,0,2.4
2008-06-15 22:30:00-07:00,2008,6,15,22,30,20,0,0,0,2.4
2008-06-15 23:30:00-07:00,2008,6,15,23,30,19,0,0,0,2.6
2008-06-16 00:30:00-07:00,2008,6,16,0,30,18,0,0,0,2.5
2008-06-16 01:30:00-07:00,2008,6,16,1,30,17,0,0,0,2
2008-06-16 02:30:00-07:00,2008,6,16,2,30,16,0,0,0,1.9
2008-06-16 03:30:00-07:00,2008,6,16,3,30,16,0,0,0,2
2008-06-16 04:30:00-07:00,2008,6,16,4,30,16,0,0,0,2.5
2008-06-16 05:30:00-07:00,2008,6,16,5,30,18,50,0,50,3.3
2008-06-16 06:30:00-07:00,2008,6,16,6,30,20,90,0,90,3.7
2008-06-16 07:30:00-07:00,2008,6,16,7,30,22,80,0,80,3.6
2008-06-16 08:30:00-07:00,2008,6,16,8,30,24,168,7,173,3.4
2008-06-16 09:30:00-07:00,2008,6,16,9,30,26,91,0,91,3.3
2008-06-16 10:30:00-07:00,2008,6,16,10,30,27,198,13,210,3.5
2008-06-16 11:30:00-07:00,2008,6,16,11,30,28,217,19,235,3.8
2008-06-16 12:30:00-07:00,2008,6,16,12,30,29,289,18,306,3.9
2008-06-16 13:30:00-07:00,2008,6,16,13,30,29,195,12,206,3.8
2008-06-16 14:30:00-07:00,2008,6,16,14,30,28,234,14,246,3.7
2008-06-16 15:30:00-07:00,2008,6,16,15,30,27,271,32,294,4
2008-06-16 16:30:00-07:00,2008,6,16,16,30,26,229,204,335,4.4
2008-06-16 17:30:00-07:00,2008,6,16,17,30,25,4,0,4,4.4
2008-06-16 18:30:00-07:00,2008,6,16,18,30,22,5,0,5,4
2008-06-16 19:30:00-07:00,2008,6,16,19,30,20,0,0,0,3.1
2008-06-16 20:30:00-07:00,2008,6,16,20,30,19,0,0,0,2.3
2008-06-16 21:30:00-07:00,2008,6,16,21,30,18,0,0,0,1.7
2008-06-16 22:30:00-07:00,2008,6,16,22,30,17,0,0,0,1.2
2008-06-16 23:30:00-07:00,2008,6,16,23,30,17,0,0,0,1
2008-06-17 00:30:00-07:00,2008,6,17,0,30,16,0,0,0,0.9
2008-06-17 01:30:00-07:00,2008,6,17,1,30,15,0,0,0,0.8
2008-06-17 02:30:00-07:00,2008,6,17,2,30,15,0,0,0,0.6
2008-06-17 03:30:00-07:00,2008,6,17,3,30,14,0,0,0,0.5
2008-06-17 04:30:00-07:00,2008,6,17,4,30,15,0,0,0,0.6
2008-06-17 05:30:00-07:00,2008,6,17,5,30,18,47,373,104,0.7
2008-06-17 06:30:00-07:00,2008,6,17,6,30,22,75,638,293,0.6
2008-06-17 07:30:00-07:00,2008,6,17,7,30,26,175,483,428,0.7
2008-06-17 08:30:00-07:00,2008,6,17,8,30,29,101,853,686,1.3
2008-06-17 09:30:00-07:00,2008,6,17,9,30,32,108,898,844,1.8
2008-06-17 10:30:00-07:00,2008,6,17,10,30,33,117,917,954,2.1
2008-06-17 11:30:00-07:00,2008,6,17,11,30,34,486,419,889,2.3
2008-06-17 12:30:00-07:00,2008,6,17,12,30,35,434,43,476,2.4
2008-06-17 13:30:00-07:00,2008,6,17,13,30,34,219,14,232,2.4
2008-06-17 14:30:00-07:00,2008,6,17,14,30,34,235,16,249,2.5
2008-06-17 15:30:00-07:00,2008,6,17,15,30,33,216,13,225,2.7
2008-06-17 16:30:00-07:00,2008,6,17,16,30,31,107,718,481,2.5
2008-06-17 17:30:00-07:00,2008,6,17,17,30,29,133,63,154,1.6
2008-06-17 18:30:00-07:00,2008,6,17,18,30,26,51,14,53,1
2008-06-17 19:30:00-07:00,2008,6,17,19,30,24,0,0,0,1.2
2008-06-17 20:30:00-07:00,2008,6,17,20,30,23,0,0,0,1.5
2008-06-17 21:30:00-07:00,2008,6,17,21,30,22,0,0,0,1.8
2008-06-17 22:30:00-07:00,2008,6,17,22,30,21,0,0,0,1.9
2008-06-17 23:30:00-07:00,2008,6,17,23,30,20,0,0,0,2.1
2008-06-18 00:30:00-07:00,2008,6,18,0,30,19,0,0,0,2.3
2008-06-18 01:30:00-07:00,2008,6,18,1,30,18,0,0,0,2.1
2008-06-18 02:30:00-07:00,2008,6,18,2,30,18,0,0,0,1.7
2008-06-18 03:30:00-07:00,2008,6,18,3,30,17,0,0,0,1.4
2008-06-18 04:30:00-07:00,2008,6,18,4,30,18,0,0,0,1.3
2008-06-18 05:30:00-07:00,2008,6,18,5,30,21,44,402,105,1.5
2008-06-18 06:30:00-07:00,2008,6,18,6,30,25,71,655,295,2
2008-06-18 07:30:00-07:00,2008,6,18,7,30,28,88,783,497,2.2
2008-06-18 08:30:00-07:00,2008,6,18,8,30,31,100,855,687,2.1
2008-06-18 09:30:00-07:00,2008,6,18,9,30,33,108,899,844,2
2008-06-18 10:30:00-07:00,2008,6,18,10,30,34,114,924,957,2
2008-06-18 11:30:00-07:00,2008,6,18,11,30,35,121,928,1013,2
2008-06-18 12:30:00-07:00,2008,6,18,12,30,36,124,924,1012,1.8
2008-06-18 13:30:00-07:00,2008,6,18,13,30,36,376,413,752,1.3
2008-06-18 14:30:00-07:00,2008,6,18,14,30,36,370,360,665,1.1
2008-06-18 15:30:00-07:00,2008,6,18,15,30,35,135,3,137,2.1
2008-06-18 16:30:00-07:00,2008,6,18,16,30,34,29,0,29,3.7
2008-06-18 17:30:00-07:00,2008,6,18,17,30,32,72,0,72,4.9
2008-06-18 18:30:00-07:00,2008,6,18,18,30,29,32,0,32,5
2008-06-18 19:30:00-07:00,2008,6,18,19,30,26,0,0,0,4.4
2008-06-18 20:30:00-07:00,2008,6,18,20,30,24,0,0,0,3.6
2008-06-18 21:30:00-07:00,2008,6,18,21,30,22,0,0,0,3
2008-06-18 22:30:00-07:00,2008,6,18,22,30,20,0,0,0,2.5
2008-06-18 23:30:00-07:00,2008,6,18,23,30,19,0,0,0,1.9
2008-06-19 00:30:00-07:00,2008,6,19,0,30,18,0,0,0,1.4
2008-06-19 01:30:00-07:00,2008,6,19,1,30,18,0,0,0,1.2
2008-06-19 02:30:00-07:00,2008,6,19,2,30,17,0,0,0,1.1
2008-06-19 03:30:00-07:00,2008,6,19,3,30,17,0,0,0,1.1
2008-06-19 04:30:00-07:00,2008,6,19,4,30,17,0,0,0,1.5
2008-06-19 05:30:00-07:00,2008,6,19,5,30,19,50,323,99,2.1
2008-06-19 06:30:00-07:00,2008,6,19,6,30,22,86,577,282,2.1
2008-06-19 07:30:00-07:00,2008,6,19,7,30,25,108,714,481,1.4
2008-06-19 08:30:00-07:00,2008,6,19,8,30,28,124,793,667,1.1
2008-06-19 09:30:00-07:00,2008,6,19,9,30,29,135,840,823,1.6
2008-06-19 10:30:00-07:00,2008,6,19,10,30,30,145,864,934,2
2008-06-19 11:30:00-07:00,2008,6,19,11,30,31,169,849,985,2.3
2008-06-19 12:30:00-07:00,2008,6,19,12,30,32,358,633,967,2.5
2008-06-19 13:30:00-07:00,2008,6,19,13,30,32,98,0,98,2.4
2008-06-19 14:30:00-07:00,2008,6,19,14,30,32,345,479,737,2.2
2008-06-19 15:30:00-07:00,2008,6,19,15,30,31,126,786,665,2.6
2008-06-19 16:30:00-07:00,2008,6,19,16,30,30,109,700,475,3.2
2008-06-19 17:30:00-07:00,2008,6,19,17,30,28,93,540,277,3.3
2008-06-19 18:30:00-07:00,2008,6,19,18,30,25,53,279,96,2.7
2008-06-19 19:30:00-07:00,2008,6,19,19,30,23,0,0,0,2.3
2008-06-19 20:30:00-07:00,2008,6,19,20,30,21,0,0,0,2.2
2008-06-19 21:30:00-07:00,2008,6,19,21,30,20,0,0,0,1.7
2008-06-19 22:30:00-07:00,2008,6,19,22,30,19,0,0,0,1.2
2008-06-19 23:30:00-07:00,2008,6,19,23,30,18,0,0,0,1
2008-06-20 00:30:00-07:00,2008,6,20,0,30,18,0,0,0,1
2008-06-20 01:30:00-07:00,2008,6,20,1,30,17,0,0,0,1
2008-06-20 02:30:00-07:00,2008,6,20,2,30,17,0,0,0,0.9
2008-06-20 03:30:00-07:00,2008,6,20,3,30,16,0,0,0,0.8
2008-06-20 04:30:00-07:00,2008,6,20,4,30,17,0,0,0,1.1
2008-06-20 05:30:00-07:00,2008,6,20,5,30,19,50,322,99,1.6
2008-06-20 06:30:00-07:00,2008,6,20,6,30,21,84,585,283,2
2008-06-20 07:30:00-07:00,2008,6,20,7,30,24,104,726,483,2.5
2008-06-20 08:30:00-07:00,2008,6,20,8,30,26,117,808,670,2.9
2008-06-20 09:30:00-07:00,2008,6,20,9,30,28,125,858,827,2.9
2008-06-20 10:30:00-07:00,2008,6,20,10,30,29,129,888,940,2.8
2008-06-20 11:30:00-07:00,2008,6,20,11,30,31,123,914,1001,2.7
2008-06-20 12:30:00-07:00,2008,6,20,12,30,32,127,908,1000,2.8
2008-06-20 13:30:00-07:00,2008,6,20,13,30,32,436,429,827,3.3
2008-06-20 14:30:00-07:00,2008,6,20,14,30,32,366,367,667,3.9
2008-06-20 15:30:00-07:00,2008,6,20,15,30,31,285,41,313,4.6
2008-06-20 16:30:00-07:00,2008,6,20,16,30,30,110,697,475,5.3
2008-06-20 17:30:00-07:00,2008,6,20,17,30,27,86,570,281,5.8
2008-06-20 18:30:00-07:00,2008,6,20,18,30,24,52,297,97,5.8
2008-06-20 19:30:00-07:00,2008,6,20,19,30,22,0,0,0,5.5
2008-06-20 20:30:00-07:00,2008,6,20,20,30,20,0,0,0,4.8
2008-06-20 21:30:00-07:00,2008,6,20,21,30,18,0,0,0,3.9
2008-06-20 22:30:00-07:00,2008,6,20,22,30,17,0,0,0,3.2
2008-06-20 23:30:00-07:00,2008,6,20,23,30,17,0,0,0,2.5
2008-06-21 00:30:00-07:00,2008,6,21,0,30,17,0,0,0,2
2008-06-21 01:30:00-07:00,2008,6,21,1,30,16,0,0,0,1.7
2008-06-21 02:30:00-07:00,2008,6,21,2,30,16,0,0,0,1.2
2008-06-21 03:30:00-07:00,2008,6,21,3,30,16,0,0,0,0.8
2008-06-21 04:30:00-07:00,2008,6,21,4,30,16,0,0,0,0.9
2008-06-21 05:30:00-07:00,2008,6,21,5,30,17,59,220,93,1.3
2008-06-21 06:30:00-07:00,2008,6,21,6,30,19,105,503,275,1.7
2008-06-21 07:30:00-07:00,2008,6,21,7,30,22,119,692,480,1.8
2008-06-21 08:30:00-07:00,2008,6,21,8,30,25,119,812,675,1.8
2008-06-21 09:30:00-07:00,2008,6,21,9,30,27,120,879,838,1.9
2008-06-21 10:30:00-07:00,2008,6,21,10,30,29,121,915,955,2.1
2008-06-21 11:30:00-07:00,2008,6,21,11,30,30,122,929,1015,2.5
2008-06-21 12:30:00-07:00,2008,6,21,12,30,31,121,930,1015,2.9
2008-06-21 13:30:00-07:00,2008,6,21,13,30,31,119,918,956,3.4
2008-06-21 14:30:00-07:00,2008,6,21,14,30,31,338,495,744,3.9
2008-06-21 15:30:00-07:00,2008,6,21,15,30,30,110,833,682,4.2
2008-06-21 16:30:00-07:00,2008,6,21,16,30,29,224,259,360,4.1
2008-06-21 17:30:00-07:00,2008,6,21,17,30,28,30,0,30,3.4
2008-06-21 18:30:00-07:00,2008,6,21,18,30,25,49,341,101,2.2
2008-06-21 19:30:00-07:00,2008,6,21,19,30,22,0,0,0,1.7
2008-06-21 20:30:00-07:00,2008,6,21,20,30,20,0,0,0,1.8
2008-06-21 21:30:00-07:00,2008,6,21,21,30,19,0,0,0,1.8
2008-06-21 22:30:00-07:00,2008,6,21,22,30,19,0,0,0,1.5
2008-06-21 23:30:00-07:00,2008,6,21,23,30,18,0,0,0,1.2
2008-06-22 00:30:00-07:00,2008,6,22,0,30,18,0,0,0,1.1
2008-06-22 01:30:00-07:00,2008,6,22,1,30,17,0,0,0,1.1
2008-06-22 02:30:00-07:00,2008,6,22,2,30,17,0,0,0,1
2008-06-22 03:30:00-07:00,2008,6,22,3,30,16,0,0,0,0.9
2008-06-22 04:30:00-07:00,2008,6,22,4,30,17,0,0,0,0.8
2008-06-22 05:30:00-07:00,2008,6,22,5,30,20,40,440,106,0.9
2008-06-22 06:30:00-07:00,2008,6,22,6,30,24,65,682,296,1.4
2008-06-22 07:30:00-07:00,2008,6,22,7,30,27,83,799,498,1.8
2008-06-22 08:30:00-07:00,2008,6,22,8,30,30,98,860,686,1.9
2008-06-22 09:30:00-07:00,2008,6,22,9,30,32,111,894,842,1.8
2008-06-22 10:30:00-07:00,2008,6,22,10,30,33,123,910,953,1.7
2008-06-22 11:30:00-07:00,2008,6,22,11,30,34,148,891,1004,1.5
2008-06-22 12:30:00-07:00,2008,6,22,12,30,34,157,878,1001,0.9
2008-06-22 13:30:00-07:00,2008,6,22,13,30,34,194,12,206,0.8
2008-06-22 14:30:00-07:00,2008,6,22,14,30,33,173,10,182,1.8
2008-06-22 15:30:00-07:00,2008,6,22,15,30,32,106,0,106,2.5
2008-06-22 16:30:00-07:00,2008,6,22,16,30,31,154,5,156,2.5
2008-06-22 17:30:00-07:00,2008,6,22,17,30,28,137,89,167,2.2
2008-06-22 18:30:00-07:00,2008,6,22,18,30,25,56,34,62,2.5
2008-06-22 19:30:00-07:00,2008,6,22,19,30,23,0,0,0,2.6
2008-06-22 20:30:00-07:00,2008,6,22,20,30,21,0,0,0,2.1
2008-06-22 21:30:00-07:00,2008,6,22,21,30,20,0,0,0,1.9
2008-06-22 22:30:00-07:00,2008,6,22,22,30,20,0,0,0,2.4
2008-06-22 23:30:00-07:00,2008,6,22,23,30,19,0,0,0,2.7
2008-06-23 00:30:00-07:00,2008,6,23,0,30,18,0,0,0,2.3
2008-06-23 01:30:00-07:00,2008,6,23,1,30,17,0,0,0,1.8
2008-06-23 02:30:00-07:00,2008,6,23,2,30,17,0,0,0,1.7
2008-06-23 03:30:00-07:00,2008,6,23,3,30,16,0,0,0,1.7
2008-06-23 04:30:00-07:00,2008,6,23,4,30,17,0,0,0,2.1
2008-06-23 05:30:00-07:00,2008,6,23,5,30,20,44,398,103,2.8
2008-06-23 06:30:00-07:00,2008,6,23,6,30,24,73,646,292,3.1
2008-06-23 07:30:00-07:00,2008,6,23,7,30,27,93,770,493,2.8
2008-06-23 08:30:00-07:00,2008,6,23,8,30,30,107,840,681,1.9
2008-06-23 09:30:00-07:00,2008,6,23,9,30,32,118,881,838,1
2008-06-23 10:30:00-07:00,2008,6,23,10,30,33,127,903,949,0.5
2008-06-23 11:30:00-07:00,2008,6,23,11,30,34,478,384,847,0.6
2008-06-23 12:30:00-07:00,2008,6,23,12,30,34,320,20,339,1.1
2008-06-23 13:30:00-07:00,2008,6,23,13,30,34,424,53,472,1.4
2008-06-23 14:30:00-07:00,2008,6,23,14,30,34,44,0,44,1.6
2008-06-23 15:30:00-07:00,2008,6,23,15,30,33,202,11,210,2.4
2008-06-23 16:30:00-07:00,2008,6,23,16,30,30,208,40,230,3.9
2008-06-23 17:30:00-07:00,2008,6,23,17,30,27,103,452,258,4.8
2008-06-23 18:30:00-07:00,2008,6,23,18,30,25,62,120,81,3.9
2008-06-23 19:30:00-07:00,2008,6,23,19,30,23,0,0,0,2.1
2008-06-23 20:30:00-07:00,2008,6,23,20,30,21,0,0,0,1.1
2008-06-23 21:30:00-07:00,2008,6,23,21,30,20,0,0,0,1
2008-06-23 22:30:00-07:00,2008,6,23,22,30,20,0,0,0,1
2008-06-23 23:30:00-07:00,2008,6,23,23,30,19,0,0,0,1
2008-06-24 00:30:00-07:00,2008,6,24,0,30,18,0,0,0,1.2
2008-06-24 01:30:00-07:00,2008,6,24,1,30,17,0,0,0,1.3
2008-06-24 02:30:00-07:00,2008,6,24,2,30,17,0,0,0,1.5
2008-06-24 03:30:00-07:00,2008,6,24,3,30,16,0,0,0,1.7
2008-06-24 04:30:00-07:00,2008,6,24,4,30,16,0,0,0,2.2
2008-06-24 05:30:00-07:00,2008,6,24,5,30,18,51,129,71,2.5
2008-06-24 06:30:00-07:00,2008,6,24,6,30,22,86,580,282,1.9
2008-06-24 07:30:00-07:00,2008,6,24,7,30,26,112,709,480,1.4
2008-06-24 08:30:00-07:00,2008,6,24,8,30,29,133,781,666,1.2
2008-06-24 09:30:00-07:00,2008,6,24,9,30,31,147,828,823,1.2
2008-06-24 10:30:00-07:00,2008,6,24,10,30,32,157,854,935,1.5
2008-06-24 11:30:00-07:00,2008,6,24,11,30,33,154,877,997,2.1
2008-06-24 12:30:00-07:00,2008,6,24,12,30,34,156,876,998,2.9
2008-06-24 13:30:00-07:00,2008,6,24,13,30,35,154,860,940,3.6
2008-06-24 14:30:00-07:00,2008,6,24,14,30,34,145,833,828,3.9
2008-06-24 15:30:00-07:00,2008,6,24,15,30,33,191,10,198,3.8
2008-06-24 16:30:00-07:00,2008,6,24,16,30,32,45,0,45,3.3
2008-06-24 17:30:00-07:00,2008,6,24,17,30,29,137,83,166,2.2
2008-06-24 18:30:00-07:00,2008,6,24,18,30,26,60,146,83,1.1
2008-06-24 19:30:00-07:00,2008,6,24,19,30,24,0,0,0,0.9
2008-06-24 20:30:00-07:00,2008,6,24,20,30,23,0,0,0,1.2
2008-06-24 21:30:00-07:00,2008,6,24,21,30,22,0,0,0,1.3
2008-06-24 22:30:00-07:00,2008,6,24,22,30,21,0,0,0,1.3
2008-06-24 23:30:00-07:00,2008,6,24,23,30,21,0,0,0,1.3
2008-06-25 00:30:00-07:00,2008,6,25,0,30,20,0,0,0,1.4
2008-06-25 01:30:00-07:00,2008,6,25,1,30,19,0,0,0,1.5
2008-06-25 02:30:00-07:00,2008,6,25,2,30,18,0,0,0,1.5
2008-06-25 03:30:00-07:00,2008,6,25,3,30,18,0,0,0,1.5
2008-06-25 04:30:00-07:00,2008,6,25,4,30,18,0,0,0,1.6
2008-06-25 05:30:00-07:00,2008,6,25,5,30,21,50,158,74,1.8
2008-06-25 06:30:00-07:00,2008,6,25,6,30,25,74,638,288,1.1
2008-06-25 07:30:00-07:00,2008,6,25,7,30,28,90,777,492,0.9
2008-06-25 08:30:00-07:00,2008,6,25,8,30,31,100,856,683,1.7
2008-06-25 09:30:00-07:00,2008,6,25,9,30,32,108,902,843,2.1
2008-06-25 10:30:00-07:00,2008,6,25,10,30,33,113,928,957,2.4
2008-06-25 11:30:00-07:00,2008,6,25,11,30,34,120,933,1016,2.6
2008-06-25 12:30:00-07:00,2008,6,25,12,30,35,120,935,1018,2.9
2008-06-25 13:30:00-07:00,2008,6,25,13,30,36,118,923,961,3.2
2008-06-25 14:30:00-07:00,2008,6,25,14,30,36,113,897,848,3.6
2008-06-25 15:30:00-07:00,2008,6,25,15,30,35,106,850,691,4
2008-06-25 16:30:00-07:00,2008,6,25,16,30,34,92,761,492,4.2
2008-06-25 17:30:00-07:00,2008,6,25,17,30,32,72,620,286,4
2008-06-25 18:30:00-07:00,2008,6,25,18,30,29,52,11,54,3.2
2008-06-25 19:30:00-07:00,2008,6,25,19,30,26,0,0,0,2.4
2008-06-25 20:30:00-07:00,2008,6,25,20,30,25,0,0,0,1.6
2008-06-25 21:30:00-07:00,2008,6,25,21,30,24,0,0,0,0.8
2008-06-25 22:30:00-07:00,2008,6,25,22,30,23,0,0,0,0.4
2008-06-25 23:30:00-07:00,2008,6,25,23,30,22,0,0,0,0.7
2008-06-26 00:30:00-07:00,2008,6,26,0,30,21,0,0,0,1.4
2008-06-26 01:30:00-07:00,2008,6,26,1,30,21,0,0,0,1.7
2008-06-26 02:30:00-07:00,2008,6,26,2,30,20,0,0,0,1.8
2008-06-26 03:30:00-07:00,2008,6,26,3,30,20,0,0,0,1.8
2008-06-26 04:30:00-07:00,2008,6,26,4,30,20,0,0,0,2
2008-06-26 05:30:00-07:00,2008,6,26,5,30,22,43,400,102,2.5
2008-06-26 06:30:00-07:00,2008,6,26,6,30,26,72,659,292,2.9
2008-06-26 07:30:00-07:00,2008,6,26,7,30,30,88,791,497,2.8
2008-06-26 08:30:00-07:00,2008,6,26,8,30,33,100,864,689,2.5
2008-06-26 09:30:00-07:00,2008,6,26,9,30,34,365,365,663,2
2008-06-26 10:30:00-07:00,2008,6,26,10,30,35,411,56,463,1.4
2008-06-26 11:30:00-07:00,2008,6,26,11,30,36,461,375,821,1
2008-06-26 12:30:00-07:00,2008,6,26,12,30,37,123,935,1022,0.7
2008-06-26 13:30:00-07:00,2008,6,26,13,30,37,121,923,964,0.6
2008-06-26 14:30:00-07:00,2008,6,26,14,30,36,107,913,855,0.7
2008-06-26 15:30:00-07:00,2008,6,26,15,30,35,97,874,698,0.7
2008-06-26 16:30:00-07:00,2008,6,26,16,30,34,206,36,225,0.6
2008-06-26 17:30:00-07:00,2008,6,26,17,30,32,116,374,245,0.4
2008-06-26 18:30:00-07:00,2008,6,26,18,30,29,52,10,54,0.5
2008-06-26 19:30:00-07:00,2008,6,26,19,30,27,0,0,0,1
2008-06-26 20:30:00-07:00,2008,6,26,20,30,25,0,0,0,1.4
2008-06-26 21:30:00-07:00,2008,6,26,21,30,24,0,0,0,1.5
2008-06-26 22:30:00-07:00,2008,6,26,22,30,23,0,0,0,1.6
2008-06-26 23:30:00-07:00,2008,6,26,23,30,22,0,0,0,1.6
2008-06-27 00:30:00-07:00,2008,6,27,0,30,21,0,0,0,1.7
2008-06-27 01:30:00-07:00,2008,6,27,1,30,20,0,0,0,1.8
2008-06-27 02:30:00-07:00,2008,6,27,2,30,19,0,0,0,1.7
2008-06-27 03:30:00-07:00,2008,6,27,3,30,19,0,0,0,1.6
2008-06-27 04:30:00-07:00,2008,6,27,4,30,20,0,0,0,1.7
2008-06-27 05:30:00-07:00,2008,6,27,5,30,23,51,85,63,2.1
2008-06-27 06:30:00-07:00,2008,6,27,6,30,27,124,278,217,1.5
2008-06-27 07:30:00-07:00,2008,6,27,7,30,30,82,810,500,0.7
2008-06-27 08:30:00-07:00,2008,6,27,8,30,32,93,881,692,1.1
2008-06-27 09:30:00-07:00,2008,6,27,9,30,33,101,921,852,1.7
2008-06-27 10:30:00-07:00,2008,6,27,10,30,34,108,943,966,2.1
2008-06-27 11:30:00-07:00,2008,6,27,11,30,35,118,943,1023,2.3
2008-06-27 12:30:00-07:00,2008,6,27,12,30,36,119,942,1024,2.5
2008-06-27 13:30:00-07:00,2008,6,27,13,30,36,117,929,965,2.7
2008-06-27 14:30:00-07:00,2008,6,27,14,30,36,118,892,850,3
2008-06-27 15:30:00-07:00,2008,6,27,15,30,35,111,844,692,3.2
2008-06-27 16:30:00-07:00,2008,6,27,16,30,34,100,762,501,3.4
2008-06-27 17:30:00-07:00,2008,6,27,17,30,32,82,620,296,3.6
2008-06-27 18:30:00-07:00,2008,6,27,18,30,29,51,344,105,3.9
2008-06-27 19:30:00-07:00,2008,6,27,19,30,27,0,0,0,4.3
2008-06-27 20:30:00-07:00,2008,6,27,20,30,25,0,0,0,4.2
2008-06-27 21:30:00-07:00,2008,6,27,21,30,24,0,0,0,3.3
2008-06-27 22:30:00-07:00,2008,6,27,22,30,22,0,0,0,2.3
2008-06-27 23:30:00-07:00,2008,6,27,23,30,21,0,0,0,1.7
2008-06-28 00:30:00-07:00,2008,6,28,0,30,20,0,0,0,1.6
2008-06-28 01:30:00-07:00,2008,6,28,1,30,19,0,0,0,1.6
2008-06-28 02:30:00-07:00,2008,6,28,2,30,18,0,0,0,1.6
2008-06-28 03:30:00-07:00,2008,6,28,3,30,18,0,0,0,1.9
2008-06-28 04:30:00-07:00,2008,6,28,4,30,18,0,0,0,2.7
2008-06-28 05:30:00-07:00,2008,6,28,5,30,19,52,257,89,3.5
2008-06-28 06:30:00-07:00,2008,6,28,6,30,21,109,3,110,3.8
2008-06-28 07:30:00-07:00,2008,6,28,7,30,23,128,641,459,4
2008-06-28 08:30:00-07:00,2008,6,28,8,30,24,152,721,642,4
2008-06-28 09:30:00-07:00,2008,6,28,9,30,25,392,148,512,3.9
2008-06-28 10:30:00-07:00,2008,6,28,10,30,26,409,46,451,3.6
2008-06-28 11:30:00-07:00,2008,6,28,11,30,27,385,37,422,3.4
2008-06-28 12:30:00-07:00,2008,6,28,12,30,28,471,142,608,3.3
2008-06-28 13:30:00-07:00,2008,6,28,13,30,29,471,225,676,3.2
2008-06-28 14:30:00-07:00,2008,6,28,14,30,28,287,20,304,3.1
2008-06-28 15:30:00-07:00,2008,6,28,15,30,27,250,491,588,3.1
2008-06-28 16:30:00-07:00,2008,6,28,16,30,26,227,251,359,3
2008-06-28 17:30:00-07:00,2008,6,28,17,30,25,109,0,109,2.8
2008-06-28 18:30:00-07:00,2008,6,28,18,30,23,60,164,86,2.2
2008-06-28 19:30:00-07:00,2008,6,28,19,30,22,0,0,0,1.6
2008-06-28 20:30:00-07:00,2008,6,28,20,30,21,0,0,0,1.3
2008-06-28 21:30:00-07:00,2008,6,28,21,30,20,0,0,0,1.2
2008-06-28 22:30:00-07:00,2008,6,28,22,30,19,0,0,0,1.2
2008-06-28 23:30:00-07:00,2008,6,28,23,30,18,0,0,0,1.7
2008-06-29 00:30:00-07:00,2008,6,29,0,30,18,0,0,0,2.1
2008-06-29 01:30:00-07:00,2008,6,29,1,30,17,0,0,0,2.2
2008-06-29 02:30:00-07:00,2008,6,29,2,30,16,0,0,0,1.8
2008-06-29 03:30:00-07:00,2008,6,29,3,30,15,0,0,0,1.1
2008-06-29 04:30:00-07:00,2008,6,29,4,30,15,0,0,0,1.2
2008-06-29 05:30:00-07:00,2008,6,29,5,30,16,51,158,74,1.9
2008-06-29 06:30:00-07:00,2008,6,29,6,30,18,79,602,278,2.8
2008-06-29 07:30:00-07:00,2008,6,29,7,30,21,99,737,478,3.7
2008-06-29 08:30:00-07:00,2008,6,29,8,30,23,112,817,666,3.9
2008-06-29 09:30:00-07:00,2008,6,29,9,30,26,119,868,825,3.6
2008-06-29 10:30:00-07:00,2008,6,29,10,30,28,123,898,939,3.4
2008-06-29 11:30:00-07:00,2008,6,29,11,30,29,132,901,995,3.5
2008-06-29 12:30:00-07:00,2008,6,29,12,30,30,132,900,996,3.7
2008-06-29 13:30:00-07:00,2008,6,29,13,30,31,130,884,938,4
2008-06-29 14:30:00-07:00,2008,6,29,14,30,30,120,863,828,4.1
2008-06-29 15:30:00-07:00,2008,6,29,15,30,30,207,624,637,4
2008-06-29 16:30:00-07:00,2008,6,29,16,30,29,217,309,380,3.7
2008-06-29 17:30:00-07:00,2008,6,29,17,30,27,134,59,155,3.1
